transcript_id,SRR24630900,SRR24630901,SRR24630902,SRR24630917,SRR24630918,SRR24630919,SRR24630920,SRR24630954,SRR24630955
CaT2T12g02542-mRNA,0,0,0,12,0,0,0,0,0
CaT2T03g01678-mRNA,40,35,57,40,67,80,60,27,27
CaT2T10g00250-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g01999-mRNA,395,481,506,1049,727,713,610,1298,1200
CaT2T05g00185-mRNA,5,8,5,0,5,11,3,0,0
CaT2T12g00261-mRNA,6,15,13,13,6,0,5,0,0
CaT2T03g00779-mRNA,3,0,0,0,0,0,0,0,0
CaT2T06g00996-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g04068-mRNA,0,0,0,0,0,0,0,0,0
CaT2T02g04142-mRNA,0,0,0,0,0,7,0,0,0
CaT2T05g01455-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g03746-mRNA,2,6,0,5,0,3,0,0,0
CaT2T01g01290-mRNA,0,0,0,0,0,0,0,0,0
CaT2T08g03095-mRNA,3,2,0,0,1,4,2,0,0
CaT2T07g00039-mRNA,2,0,4,0,3,0,0,0,0
CaT2T04g02916-mRNA,31,40,43,137,64,25,55,121,79
CaT2T02g02153-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g02807-mRNA,141,161,172,503,413,360,317,432,382
CaT2T06g02672-mRNA,229,286,305,371,399,444,400,332,288
CaT2T11g01070-mRNA,93,119,152,149,191,150,165,131,154
CaT2T01g02761-mRNA,14,31,19,52,51,36,17,24,29
CaT2T03g00564-mRNA,0,0,0,2,0,0,0,0,0
CaT2T12g01823-mRNA,90,146,186,121,153,175,169,123,127
CaT2T06g01344-mRNA,227,236,237,430,443,369,358,362,350
CaT2T04g00461-mRNA,171,238,259,411,212,302,283,280,227
CaT2T04g02800-mRNA,25,35,13,45,34,22,26,41,29
CaT2T04g00364-mRNA,247,352,272,1227,613,538,583,1155,1041
CaT2T10g00212-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g00098-mRNA,0,0,0,0,3,2,0,0,0
CaT2T10g02971-mRNA,87,136,137,270,199,207,143,193,153
CaT2T03g00175-mRNA,0,0,0,0,0,0,0,0,0
CaT2T12g02566-mRNA,0,0,0,0,0,0,0,0,0
CaT2T10g01015-mRNA,109,117,123,67,242,239,460,75,52
CaT2T12g00721-mRNA,0,0,0,0,3,0,3,0,0
CaT2T05g03138-mRNA,0,6,10,3,3,8,0,0,0
CaT2T03g05063-mRNA,0,0,0,0,0,0,0,0,0
CaT2T11g00392-mRNA,0,0,0,0,0,0,0,0,0
CaT2T12g00684-mRNA,204,189,224,393,407,432,320,488,455
CaT2T11g01880-mRNA,0,0,3,86,5,0,0,16,7
CaT2T12g01384-mRNA,48,57,65,19,45,76,56,28,18
CaT2T09g02568-mRNA,244,131,298,101,175,242,161,47,55
CaT2T01g01553-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g00957-mRNA,0,0,0,0,0,0,0,0,0
CaT2T05g00560-mRNA,115,164,200,204,230,244,272,159,183
CaT2T01g05328-mRNA,0,6,0,0,0,0,0,0,0
CaT2T09g01641-mRNA,0,0,0,0,0,0,0,0,0
CaT2T09g00910-mRNA,25,11,55,43,124,59,52,79,68
CaT2T09g00992-mRNA,0,0,0,9,0,0,0,0,3
CaT2T09g03141-mRNA,9,9,10,15,11,9,0,8,15
CaT2T01g05012-mRNA,11,16,24,19,23,22,28,34,22
CaT2T06g00906-mRNA,4,0,0,0,0,3,0,0,0
CaT2T05g02010-mRNA,42,36,44,7,47,50,137,6,0
CaT2T11g01370-mRNA,118,76,99,63,84,89,47,55,35
CaT2T08g00894-mRNA,300,370,380,396,612,586,378,342,382
CaT2T07g01647-mRNA,0,0,0,0,0,0,0,0,0
CaT2T09g01415-mRNA,91,112,79,197,195,182,187,199,134
CaT2T03g01891-mRNA,0,0,5,0,0,0,7,0,0
CaT2T03g02499-mRNA,92,77,118,201,199,147,97,214,216
CaT2T07g02801-mRNA,391,349,434,194,429,427,486,178,202
CaT2T02g00635-mRNA,0,0,5,0,13,6,10,0,0
CaT2T02g04191-mRNA,0,0,0,0,0,0,0,0,0
CaT2T10g00698-mRNA,36,37,39,164,177,93,111,119,89
CaT2T02g03918-mRNA,630,607,732,652,682,705,680,549,579
CaT2T09g02179-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g02497-mRNA,0,0,0,0,0,0,0,0,0
CaT2T06g00552-mRNA,13,11,15,23,21,22,19,22,22
CaT2T06g01881-mRNA,0,0,0,0,0,0,0,0,0
CaT2T07g03236-mRNA,0,0,0,0,0,4,0,0,0
CaT2T04g00170-mRNA,0,0,0,0,0,0,0,0,0
CaT2T09g00158-mRNA,17,25,21,25,43,30,35,26,31
CaT2T03g02665-mRNA,49,30,55,39,93,64,86,52,37
CaT2T01g00582-mRNA,0,10,10,6,19,11,16,10,7
CaT2T05g01397-mRNA,138,120,154,332,322,275,236,270,201
CaT2T08g00155-mRNA,358,508,537,537,562,591,491,491,444
CaT2T07g01584-mRNA,0,0,0,0,0,0,0,0,0
CaT2T11g00532-mRNA,28,16,25,9,15,22,18,21,23
CaT2T06g00282-mRNA,0,0,0,0,0,0,0,0,0
CaT2T11g03298-mRNA,3,0,7,17,9,11,7,0,4
CaT2T02g01130-mRNA,308,381,374,305,401,461,417,337,305
CaT2T02g01920-mRNA,1340,1605,1369,1843,1879,2133,2077,1875,1736
CaT2T11g02163-mRNA,22,32,44,35,31,27,32,4,14
CaT2T06g00025-mRNA,5,3,3,16,19,13,13,28,12
CaT2T01g02447-mRNA,35,63,56,73,79,68,104,63,72
CaT2T06g02055-mRNA,99,156,142,415,356,249,253,368,388
CaT2T05g00394-mRNA,0,0,0,0,0,0,0,0,0
CaT2T08g02635-mRNA,392,354,551,828,733,624,587,663,623
CaT2T08g02480-mRNA,0,0,0,0,0,0,0,0,0
CaT2T02g03086-mRNA,0,0,0,5,0,0,0,0,0
CaT2T01g02868-mRNA,320,408,469,371,598,680,573,414,317
CaT2T03g01329-mRNA,0,0,4,8,5,6,5,0,0
CaT2T03g01087-mRNA,24,19,25,33,23,23,18,35,25
CaT2T12g00173-mRNA,18,19,30,55,83,35,44,48,43
CaT2T10g01056-mRNA,0,0,0,0,0,0,0,0,0
CaT2T02g00571-mRNA,50,90,97,144,191,109,145,79,91
CaT2T07g03317-mRNA,223,287,311,420,376,360,351,449,454
CaT2T01g04992-mRNA,26,37,57,95,91,64,76,78,54
CaT2T05g00012-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g02645-mRNA,0,0,0,0,0,0,0,0,0
CaT2T04g00872-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g02604-mRNA,0,0,0,0,0,0,0,0,0
CaT2T02g02191-mRNA,0,0,0,0,0,0,0,0,0
CaT2T05g02922-mRNA,9,0,15,0,15,0,12,0,0
CaT2T11g01583-mRNA,4,0,7,7,5,5,0,0,0
CaT2T01g01521-mRNA,25,19,15,48,27,47,22,25,31
CaT2T10g00278-mRNA,0,0,0,0,0,0,0,0,0
CaT2T02g02417-mRNA,182,218,184,703,217,255,289,339,322
CaT2T07g00228-mRNA,76,85,145,106,81,115,91,83,84
CaT2T06g02356-mRNA,17,14,11,15,19,25,14,9,10
CaT2T02g03524-mRNA,173,206,218,268,238,323,290,204,202
CaT2T03g01583-mRNA,185,226,233,202,234,274,220,213,165
CaT2T02g03035-mRNA,60,85,70,103,130,115,163,93,84
CaT2T02g02209-mRNA,0,0,0,0,0,0,0,0,0
CaT2T04g01024-mRNA,0,0,0,0,0,0,0,0,0
CaT2T02g03461-mRNA,14,21,25,33,26,17,13,18,25
CaT2T09g02366-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g03738-mRNA,47,80,70,98,74,113,89,121,105
CaT2T02g01127-mRNA,74,70,99,65,41,54,57,58,54
CaT2T09g00153-mRNA,127,171,149,160,112,159,150,154,125
CaT2T09g01113-mRNA,0,0,3,5,0,0,0,0,0
CaT2T01g06062-mRNA,31,52,48,40,43,47,30,41,28
CaT2T01g02733-mRNA,99,97,128,142,228,221,209,118,102
CaT2T04g03095-mRNA,10,8,5,0,12,23,5,4,3
CaT2T02g00972-mRNA,7,0,4,7,11,6,7,4,0
CaT2T07g03203-mRNA,275,285,287,514,562,604,384,491,507
CaT2T02g00667-mRNA,3,4,3,8,0,0,0,0,0
CaT2T04g02779-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g01748-mRNA,102,122,124,378,266,251,175,290,222
CaT2T01g02032-mRNA,470,623,511,450,621,720,792,371,373
CaT2T05g00352-mRNA,0,0,0,0,0,0,0,0,0
CaT2T12g01892-mRNA,0,0,0,0,0,0,0,0,0
CaT2T08g01774-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g05745-mRNA,99,86,91,76,87,102,134,57,55
CaT2T09g02451-mRNA,0,0,0,0,0,0,0,0,0
CaT2T11g02097-mRNA,0,0,0,0,0,0,0,0,3
CaT2T02g00665-mRNA,11,9,22,6,3,12,9,29,0
CaT2T06g01115-mRNA,279,453,530,365,539,454,735,334,326
CaT2T01g03996-mRNA,29,35,33,55,0,45,55,35,37
CaT2T03g05101-mRNA,0,0,0,0,0,2,0,0,0
CaT2T11g01698-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g03762-mRNA,101,69,100,241,182,161,141,216,191
CaT2T07g00391-mRNA,0,0,0,0,0,0,0,0,0
CaT2T04g00428-mRNA,57,66,82,85,103,90,94,62,68
CaT2T08g01971-mRNA,0,3,8,0,8,16,0,14,6
CaT2T01g02110-mRNA,0,0,0,0,0,0,0,0,0
CaT2T10g03227-mRNA,0,0,0,0,0,0,0,0,0
CaT2T12g02632-mRNA,0,0,0,0,0,0,0,0,0
CaT2T08g00603-mRNA,30,51,70,97,72,80,80,93,92
CaT2T01g00954-mRNA,21,11,18,11,24,34,21,17,19
CaT2T05g01512-mRNA,51,71,67,75,85,85,77,59,76
CaT2T07g00223-mRNA,19,53,71,147,127,116,93,133,83
CaT2T10g02528-mRNA,0,0,0,0,0,0,0,0,0
CaT2T05g01092-mRNA,448,419,478,537,443,479,454,344,371
CaT2T07g00497-mRNA,0,0,0,0,0,0,0,0,0
CaT2T06g00573-mRNA,10,21,19,10,20,35,40,17,14
CaT2T04g02767-mRNA,0,0,0,0,0,0,0,0,0
CaT2T10g01124-mRNA,59,40,51,109,126,67,56,100,118
CaT2T06g00592-mRNA,185,212,212,463,416,531,402,393,346
CaT2T08g02076-mRNA,71,62,110,388,316,209,159,259,284
CaT2T10g02951-mRNA,0,0,0,0,0,0,0,4,0
CaT2T03g01762-mRNA,250,265,274,365,400,366,392,349,326
CaT2T06g02609-mRNA,0,0,0,0,0,0,0,0,0
CaT2T09g01234-mRNA,214,194,373,625,540,400,339,434,356
CaT2T11g01105-mRNA,9,18,28,14,20,30,21,28,11
CaT2T07g03401-mRNA,1194,0,1055,406,430,805,637,248,197
CaT2T02g03976-mRNA,0,0,0,0,0,0,0,0,0
CaT2T11g01240-mRNA,104,70,102,266,195,237,179,302,239
CaT2T01g00880-mRNA,57,45,60,35,75,71,75,66,64
CaT2T12g01239-mRNA,7,0,3,10,0,0,6,0,0
CaT2T06g02741-mRNA,89,116,158,334,250,192,128,305,302
CaT2T04g02855-mRNA,0,0,0,0,0,0,0,0,0
CaT2T02g03214-mRNA,146,202,163,212,318,258,273,233,216
CaT2T09g00239-mRNA,0,0,0,0,0,0,0,0,0
CaT2T05g00607-mRNA,512,705,718,811,765,875,1217,716,623
CaT2T08g01861-mRNA,109,151,190,257,295,277,210,173,239
CaT2T02g00354-mRNA,19,13,29,44,32,14,9,26,40
CaT2T06g00357-mRNA,33,38,38,82,68,51,69,56,62
CaT2T01g04180-mRNA,31,34,39,31,80,73,65,39,26
CaT2T07g03291-mRNA,3088,3351,4494,8387,9629,8485,8264,6856,6514
CaT2T02g01076-mRNA,36,36,34,48,77,69,75,39,15
CaT2T07g01410-mRNA,296,410,531,842,1145,853,772,624,642
CaT2T02g01778-mRNA,134,151,188,251,208,216,195,153,147
CaT2T06g01458-mRNA,5,8,5,0,0,8,6,0,0
CaT2T12g02051-mRNA,5,22,25,34,33,15,23,33,16
CaT2T09g00464-mRNA,0,0,0,0,0,0,0,0,0
CaT2T07g02707-mRNA,55,39,35,365,53,88,71,71,66
CaT2T10g00654-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g02346-mRNA,0,0,0,0,0,0,0,0,0
CaT2T06g03153-mRNA,28,16,40,75,74,69,59,49,37
CaT2T03g04284-mRNA,0,0,6,0,0,0,0,7,6
CaT2T03g03127-mRNA,44,60,60,109,70,90,60,59,61
CaT2T08g00285-mRNA,0,0,0,13,11,11,6,6,9
CaT2T11g02251-mRNA,0,0,0,0,2,0,0,3,0
CaT2T10g02424-mRNA,456,386,699,597,608,639,414,479,503
CaT2T07g02787-mRNA,26,38,47,101,91,104,72,107,70
CaT2T01g04741-mRNA,13,31,35,33,64,65,38,24,29
CaT2T07g00892-mRNA,22,20,22,20,37,31,28,35,37
CaT2T01g02226-mRNA,0,0,0,0,0,0,0,0,0
CaT2T08g01849-mRNA,333,376,505,680,999,828,797,662,639
CaT2T01g00365-mRNA,39,26,44,56,85,62,67,43,46
CaT2T07g02880-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g04609-mRNA,15,11,17,177,61,44,70,43,52
CaT2T12g02739-mRNA,36,23,31,40,19,38,41,17,24
CaT2T07g00769-mRNA,118,110,156,308,263,186,247,312,259
CaT2T07g01935-mRNA,30,25,47,41,19,53,27,61,30
CaT2T02g00198-mRNA,59,107,108,97,80,124,109,133,135
CaT2T06g00738-mRNA,81,84,131,113,160,169,127,128,133
CaT2T01g02022-mRNA,8,7,12,0,9,16,15,7,10
CaT2T02g03818-mRNA,1353,1634,1970,2587,3687,3838,2984,2557,2452
CaT2T06g00760-mRNA,21,14,22,714,152,112,127,563,599
CaT2T01g00515-mRNA,199,178,266,218,241,235,205,219,180
CaT2T08g01970-mRNA,1315,1438,2055,1926,1493,1654,1553,1688,1541
CaT2T01g04579-mRNA,0,0,0,0,0,0,0,0,0
CaT2T04g02930-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g02771-mRNA,182,203,156,286,228,244,385,266,231
CaT2T02g03462-mRNA,211,250,214,306,226,275,279,231,225
CaT2T12g02456-mRNA,0,0,3,6,0,0,0,3,3
CaT2T07g00534-mRNA,0,0,0,0,2,0,0,0,0
CaT2T06g03504-mRNA,26,41,29,57,35,36,38,20,19
CaT2T03g05113-mRNA,0,0,3,0,0,0,0,0,0
CaT2T10g02153-mRNA,0,0,0,0,0,0,0,0,0
CaT2T12g01784-mRNA,99,88,122,207,169,181,134,157,133
CaT2T03g04651-mRNA,0,0,0,0,0,0,0,0,0
CaT2T12g02576-mRNA,197,317,231,379,379,313,401,398,362
CaT2T11g00611-mRNA,0,0,0,0,0,0,0,0,0
CaT2T12g01761-mRNA,0,0,0,0,0,0,0,0,0
CaT2T08g02789-mRNA,17,17,43,52,36,34,28,41,45
CaT2T08g01779-mRNA,0,0,0,0,0,0,0,0,0
CaT2T02g00135-mRNA,14,29,37,25,21,35,46,49,23
CaT2T11g02343-mRNA,0,12,0,29,15,14,0,32,34
CaT2T12g03652-mRNA,2,7,3,1,2,3,0,0,3
CaT2T02g03075-mRNA,0,6,5,38,13,11,9,12,10
CaT2T02g00037-mRNA,0,10,6,5,9,10,0,9,3
CaT2T06g00750-mRNA,264,206,324,660,499,410,388,597,491
CaT2T03g01632-mRNA,344,268,430,185,306,374,375,196,176
CaT2T07g00938-mRNA,3,0,0,0,0,0,0,0,0
CaT2T12g01439-mRNA,0,0,0,0,0,0,0,0,0
CaT2T02g00717-mRNA,6,0,0,0,0,0,0,0,0
CaT2T01g04445-mRNA,0,0,0,0,0,0,0,0,0
CaT2T08g00082-mRNA,117,165,171,172,172,191,252,147,114
CaT2T12g00008-mRNA,0,0,0,10,0,0,0,0,0
CaT2T04g01009-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g02910-mRNA,0,0,0,0,0,0,0,0,0
CaT2T10g02482-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g01319-mRNA,0,0,0,5,0,0,0,0,0
CaT2T04g01157-mRNA,59,67,58,164,117,87,78,144,128
CaT2T05g02842-mRNA,0,0,0,6,0,0,0,4,0
CaT2T07g02948-mRNA,76,99,93,124,178,157,179,302,220
CaT2T06g01628-mRNA,0,0,0,0,0,0,0,0,0
CaT2T12g01722-mRNA,309,326,331,524,423,465,532,624,566
CaT2T06g00562-mRNA,0,0,0,0,0,0,5,0,0
CaT2T03g02831-mRNA,75,68,75,125,113,108,135,82,76
CaT2T05g01646-mRNA,0,11,0,32,15,24,24,31,29
CaT2T01g02106-mRNA,0,0,0,0,0,0,0,0,0
CaT2T04g02008-mRNA,219,225,368,609,547,573,318,457,478
CaT2T01g02818-mRNA,9,6,15,15,11,21,9,22,17
CaT2T09g02193-mRNA,10,21,10,8,15,13,19,9,0
CaT2T03g02512-mRNA,0,0,0,0,0,0,0,0,0
CaT2T08g01463-mRNA,110,96,151,300,145,145,139,172,132
CaT2T10g00409-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g02230-mRNA,186,187,212,273,298,303,239,261,285
CaT2T11g03414-mRNA,3,3,2,4,10,4,6,3,4
CaT2T02g02847-mRNA,1017,1006,877,881,837,1157,1252,793,819
CaT2T04g02133-mRNA,0,0,4,7,5,0,4,0,3
CaT2T07g03016-mRNA,0,0,3,0,0,0,5,7,0
CaT2T10g03435-mRNA,0,0,2,0,0,0,0,0,0
CaT2T07g00655-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g00369-mRNA,16,25,18,18,15,20,16,0,7
CaT2T09g01457-mRNA,0,0,0,0,0,0,0,0,0
CaT2T12g01483-mRNA,59,97,94,128,150,179,168,183,167
CaT2T07g02455-mRNA,21,12,18,19,10,31,27,6,22
CaT2T10g00740-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g01228-mRNA,0,0,0,0,0,0,0,0,0
CaT2T06g03345-mRNA,295,297,396,495,604,600,543,379,468
CaT2T09g01190-mRNA,148,146,194,195,327,290,222,170,179
CaT2T11g01341-mRNA,202,153,154,202,297,273,204,196,190
CaT2T01g02533-mRNA,21,27,28,35,36,34,23,19,22
CaT2T10g01918-mRNA,28,33,24,13,60,71,51,17,8
CaT2T01g02935-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g02995-mRNA,15,11,10,9,4,23,18,0,9
CaT2T11g01122-mRNA,653,657,726,683,760,869,805,551,528
CaT2T09g00961-mRNA,0,4,0,0,0,6,0,0,0
CaT2T12g02340-mRNA,8,10,30,25,40,32,37,29,30
CaT2T06g01515-mRNA,154,180,187,238,274,248,276,168,168
CaT2T03g02633-mRNA,365,357,448,399,461,559,520,429,330
CaT2T04g01256-mRNA,314,291,311,512,466,440,583,492,427
CaT2T03g02340-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g01952-mRNA,33,71,61,61,60,63,79,68,65
CaT2T08g02555-mRNA,4,0,3,9,4,0,0,0,0
CaT2T10g00603-mRNA,0,0,0,0,0,0,0,0,0
CaT2T12g00529-mRNA,0,0,0,0,0,0,0,0,0
CaT2T02g03166-mRNA,6,0,0,6,5,0,0,4,0
CaT2T02g02970-mRNA,7,0,0,9,0,21,12,30,36
CaT2T12g02377-mRNA,0,0,0,0,0,0,0,0,0
CaT2T06g00505-mRNA,65,42,64,70,90,113,85,46,76
CaT2T06g00087-mRNA,55,105,122,172,184,175,142,132,107
CaT2T10g00383-mRNA,0,0,0,0,0,0,0,0,0
CaT2T10g02015-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g05080-mRNA,0,0,0,0,0,0,4,0,0
CaT2T09g01140-mRNA,26,36,64,121,97,107,71,82,101
CaT2T07g02747-mRNA,143,132,198,528,289,306,229,380,360
CaT2T03g04160-mRNA,0,0,0,0,9,0,0,0,0
CaT2T08g02085-mRNA,0,0,0,0,0,0,0,0,0
CaT2T11g01843-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g00589-mRNA,0,0,0,0,0,0,0,0,0
CaT2T02g00069-mRNA,0,0,0,0,0,0,0,0,0
CaT2T02g03263-mRNA,7,1,2,6,0,9,6,0,0
CaT2T04g02569-mRNA,79,113,113,151,156,134,152,138,121
CaT2T09g00734-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g02485-mRNA,21,12,31,55,30,39,32,37,35
CaT2T08g02145-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g04625-mRNA,93,106,107,81,93,156,80,34,44
CaT2T06g00376-mRNA,8,7,9,43,19,11,39,25,39
CaT2T02g03329-mRNA,537,699,623,737,823,905,1171,622,719
CaT2T12g00214-mRNA,516,569,525,692,536,674,554,590,654
CaT2T10g00347-mRNA,0,0,0,0,0,0,0,0,0
CaT2T10g02098-mRNA,18,18,11,28,30,37,33,7,6
CaT2T09g00400-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g04382-mRNA,238,182,252,311,329,379,393,280,261
CaT2T06g02398-mRNA,5,0,0,23,5,5,5,6,3
CaT2T11g00693-mRNA,0,0,0,0,0,0,0,0,0
CaT2T04g01391-mRNA,140,184,211,206,271,290,297,181,176
CaT2T01g03470-mRNA,225,315,261,273,322,352,365,303,225
CaT2T12g00834-mRNA,52,64,82,169,157,126,92,112,114
CaT2T02g03735-mRNA,18,19,23,24,50,41,27,31,17
CaT2T10g01807-mRNA,35,34,51,79,55,50,37,58,42
CaT2T01g05631-mRNA,13,25,22,63,32,25,19,34,45
CaT2T01g00027-mRNA,868,746,560,336,495,814,760,437,416
CaT2T06g03553-mRNA,9,21,9,26,40,24,21,19,21
CaT2T06g00430-mRNA,38,80,114,82,73,92,71,27,46
CaT2T05g03445-mRNA,0,0,0,0,0,0,0,0,0
CaT2T09g01494-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g03194-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g03196-mRNA,4,0,5,0,0,0,9,0,0
CaT2T06g01345-mRNA,40,50,37,181,99,84,103,167,153
CaT2T07g01827-mRNA,117,110,201,512,278,219,234,409,431
CaT2T12g02025-mRNA,0,0,0,175,8,0,0,33,47
CaT2T07g01785-mRNA,16,12,35,46,45,50,46,57,40
CaT2T07g00404-mRNA,0,0,0,4,0,0,0,0,0
CaT2T07g00791-mRNA,87,83,158,130,164,175,165,126,125
CaT2T02g01971-mRNA,8,21,0,16,0,0,4,12,8
CaT2T03g04237-mRNA,105,146,201,163,335,276,296,209,175
CaT2T06g03237-mRNA,12,13,25,58,54,42,40,36,37
CaT2T01g05206-mRNA,0,0,0,0,0,0,5,0,0
CaT2T02g00249-mRNA,53,83,96,127,179,112,93,109,43
CaT2T01g00172-mRNA,16,13,10,5,17,12,20,4,12
CaT2T06g03590-mRNA,0,0,5,9,0,0,5,0,5
CaT2T09g01075-mRNA,25,53,54,60,31,41,45,45,34
CaT2T03g00460-mRNA,230,265,244,684,1065,964,921,743,796
CaT2T06g02739-mRNA,0,0,0,0,0,0,0,0,0
CaT2T06g03198-mRNA,0,3,0,4,0,0,2,7,0
CaT2T03g01611-mRNA,76,91,86,104,175,169,146,133,117
CaT2T10g01947-mRNA,0,3,0,0,0,0,0,0,0
CaT2T01g00775-mRNA,0,0,0,0,3,0,0,0,0
CaT2T01g01363-mRNA,0,0,0,0,5,0,3,0,0
CaT2T12g01500-mRNA,50,38,60,65,89,55,80,55,36
CaT2T01g00531-mRNA,65,48,49,23,84,121,140,13,21
CaT2T08g00583-mRNA,4,13,7,27,51,32,41,46,24
CaT2T01g01227-mRNA,0,0,4,8,11,3,2,3,8
CaT2T05g01819-mRNA,0,0,0,0,0,0,0,0,0
CaT2T03g02075-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g02776-mRNA,7,8,5,11,10,20,30,7,17
CaT2T11g01571-mRNA,4,14,22,41,32,28,25,22,26
CaT2T05g03176-mRNA,248,332,376,954,710,607,533,684,698
CaT2T05g00540-mRNA,33,34,57,63,53,53,59,36,45
CaT2T12g01718-mRNA,38,85,62,992,455,282,306,1108,991
CaT2T12g01472-mRNA,445,484,544,683,731,842,935,566,477
CaT2T12g01891-mRNA,11,21,20,48,20,20,12,36,33
CaT2T10g02658-mRNA,40,58,40,59,65,79,74,56,67
CaT2T04g02993-mRNA,0,0,5,0,0,0,0,0,0
CaT2T10g02708-mRNA,37,33,31,39,50,51,37,30,17
CaT2T04g01090-mRNA,0,0,0,0,0,0,0,0,0
CaT2T04g02456-mRNA,0,0,0,0,0,0,0,0,0
CaT2T09g01123-mRNA,0,0,0,0,0,2,0,0,0
CaT2T06g00278-mRNA,69,60,74,138,154,124,131,117,109
CaT2T11g00591-mRNA,133,138,246,241,290,207,195,188,213
CaT2T02g01021-mRNA,0,0,0,0,0,0,0,0,0
CaT2T09g00690-mRNA,39,66,61,74,134,150,139,35,44
CaT2T04g00424-mRNA,121,75,101,241,168,152,134,183,145
CaT2T02g02811-mRNA,119,164,221,188,208,155,179,157,143
CaT2T07g02282-mRNA,0,0,0,0,0,0,0,0,0
CaT2T07g00129-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g05648-mRNA,42,38,71,81,62,60,51,45,57
CaT2T06g03808-mRNA,10,16,6,11,15,9,13,2,15
CaT2T06g03135-mRNA,5,0,17,3,9,12,13,0,0
CaT2T03g03251-mRNA,0,0,0,0,0,0,0,0,0
CaT2T06g00582-mRNA,843,1047,1343,2102,2064,1912,1725,1658,1594
CaT2T12g02205-mRNA,64,70,87,165,125,132,90,104,109
CaT2T06g02352-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g00795-mRNA,297,300,486,604,750,516,486,557,524
CaT2T12g02610-mRNA,376,385,391,1331,739,569,746,1163,1099
CaT2T06g03379-mRNA,0,0,0,0,0,2,0,0,0
CaT2T04g02057-mRNA,139,137,211,330,292,306,316,288,294
CaT2T09g01083-mRNA,0,0,0,0,0,0,5,0,0
CaT2T07g02349-mRNA,0,0,0,0,0,0,0,0,0
CaT2T01g00211-mRNA,265,562,396,776,1051,1089,1253,734,600
CaT2T06g02875-mRNA,0,0,0,0,0,0,0,0,0
CaT2T05g01905-mRNA,0,4,3,9,3,0,5,12,3
CaT2T01g05065-mRNA,56,36,37,39,83,61,66,38,38
CaT2T01g04122-mRNA,59,35,76,97,97,76,50,91,86
CaT2T04g01502-mRNA,0,0,0,0,0,0,0,0,0
CaT2T11g01423-mRNA,0,0,0,0,0,0,0,0,0
CaT2T12g00172-mRNA,0,0,0,0,0,0,0,0,0
CaT2T04g01854-mRNA,0,0,0,0,0,0,0,0,0
CaT2T06g01638-mRNA,10,11,30,12,38,43,99,17,13
CaT2T01g00213-mRNA,57,71,60,86,59,71,96,49,63
CaT2T11g03332-mRNA,151,175,226,378,403,348,338,277,243
CaT2T05g03233-mRNA,0,0,0,0,6,0,9,6,0
CaT2T08g02211-mRNA,0,0,0,0,0,0,0,0,0
CaT2T08g01552-mRNA,0,0,0,0,0,0,0,0,0
CaT2T09g02331-mRNA,525,549,688,986,1236,1101,1263,958,869
CaT2T08g02298-mRNA,36,44,30,37,77,80,110,37,38
CaT2T02g00358-mRNA,143,190,216,339,285,252,244,282,224
CaT2T12g00871-mRNA,319,320,406,537,592,635,587,396,471
CaT2T11g00417-mRNA,5,9,7,32,10,9,14,28,28
CaT2T06g02382-mRNA,57,67,39,7,35,58,57,0,11
CaT2T11g01626-mRNA,0,0,0,0,0,0,0,0,0
CaT2T09g01029-mRNA,140,185,169,200,269,314,264,192,187
CaT2T03g03111-mRNA,15,19,18,24,33,36,27,47,18
CaT2T01g05739-mRNA,0,0,0,0,0,0,0,0,0
CaT2T02g00014-mRNA,0,0,0,0,0,0,0,0,0
