transcript_id,SRR24630893,SRR24630894,SRR24630896,SRR24630912,SRR24630913,SRR24630914,SRR24630931,SRR24630932,SRR24630933,SRR24630947,SRR24630948,SRR24630949,SRR24630967,SRR24630968,SRR24630969,SRR24630977,SRR24630978,SRR24630979,SRR25031738,SRR25031739,SRR25031740
CaT2T09g01186-mRNA,196,200,202,256,268,224,1307,695,1208,252,239,198,915,966,839,869,1108,1106,14,34,25
CaT2T02g01925-mRNA,39,16,19,36,56,53,223,162,196,20,23,17,377,439,361,132,102,87,5,0,2
CaT2T01g00568-mRNA,173,211,149,133,185,134,1282,1002,1287,204,243,165,131,121,92,1191,1401,868,7,11,14
CaT2T07g00852-mRNA,190,259,186,249,261,232,1005,690,1156,190,190,156,293,327,268,1092,1104,967,13,23,33
CaT2T02g03448-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0
CaT2T03g01076-mRNA,2,0,0,3,3,1,0,0,2,0,3,2,23,27,32,0,0,3,0,0,0
CaT2T10g00185-mRNA,245,165,164,818,748,795,187,39,112,61,75,62,831,921,719,104,110,87,18,12,34
CaT2T02g00390-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g04842-mRNA,1,0,0,0,3,1,0,0,4,0,0,0,1,0,0,0,13,2,0,2,0
CaT2T12g00238-mRNA,311,283,221,604,653,533,1561,923,1294,368,402,298,1631,1488,1364,948,1247,1005,31,26,32
CaT2T03g02518-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
CaT2T05g00472-mRNA,322,406,387,416,608,624,2293,1424,2245,347,399,399,1164,1234,975,1747,2089,1556,17,33,21
CaT2T01g00278-mRNA,0,0,0,1,0,0,0,0,0,0,0,0,13,11,8,0,0,0,0,0,0
CaT2T11g01954-mRNA,0,8,6,0,2,0,0,0,0,19,13,7,0,0,0,0,0,0,0,0,0
CaT2T10g02111-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T09g00903-mRNA,310,128,145,978,1069,660,46,19,35,19,20,35,396,489,385,28,51,13,5,0,2
CaT2T01g01651-mRNA,15,26,16,6,14,9,127,99,129,18,16,17,0,12,16,119,188,137,6,0,0
CaT2T03g05155-mRNA,406,413,411,467,402,358,3170,1799,2842,521,450,397,772,818,649,2080,2713,2337,59,80,100
CaT2T07g02966-mRNA,3,2,0,0,0,5,5,8,3,3,2,0,0,0,0,1,24,3,0,0,0
CaT2T07g00607-mRNA,44,50,42,21,38,36,357,206,242,41,53,37,39,20,18,193,246,194,6,3,6
CaT2T05g01749-mRNA,0,5,3,8,7,0,65,30,40,9,29,13,6,9,6,71,72,50,0,0,0
CaT2T05g00746-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T11g03274-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g05720-mRNA,687,548,536,830,888,726,5105,3189,4482,967,1004,810,1608,1724,1455,3737,4339,3412,87,102,101
CaT2T04g00817-mRNA,17,20,21,78,169,56,70,74,103,44,11,8,626,645,521,76,126,81,0,0,0
CaT2T04g03058-mRNA,116,110,85,98,112,125,49,49,98,38,82,44,63,55,69,24,68,56,10,18,36
CaT2T01g03320-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g03662-mRNA,0,6,4,0,0,0,61,28,69,3,8,9,0,0,0,40,65,33,0,0,0
CaT2T01g04100-mRNA,173,149,133,183,224,205,1452,883,1289,178,201,201,252,248,255,1002,1161,902,15,16,29
CaT2T05g02848-mRNA,169,207,203,196,255,194,1264,807,1258,287,316,361,430,448,474,1121,1293,1107,15,16,25
CaT2T07g03235-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
CaT2T02g02288-mRNA,86,43,63,259,326,146,249,138,171,74,98,67,527,458,455,197,197,158,0,9,6
CaT2T05g02931-mRNA,69,81,78,53,62,63,612,367,571,96,110,116,69,82,81,513,628,394,14,12,17
CaT2T07g01847-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T02g03203-mRNA,56445,61476,60503,37993,32841,49269,475015,294186,453345,39212,43929,40925,48747,50040,44349,430887,514101,367800,6140,6749,4440
CaT2T12g01724-mRNA,49,35,33,56,59,67,315,228,327,42,42,35,955,977,970,181,251,299,0,12,9
CaT2T12g00644-mRNA,69,62,56,48,64,67,365,183,347,50,66,58,66,74,62,315,372,295,0,14,0
CaT2T10g00078-mRNA,21,16,17,19,15,14,132,52,146,28,15,20,23,10,15,80,88,92,0,0,0
CaT2T02g01946-mRNA,20,23,21,16,9,19,173,95,155,20,27,17,17,43,15,108,217,101,2,5,10
CaT2T02g02391-mRNA,75,37,56,70,65,41,465,201,420,75,54,34,75,58,54,230,455,288,19,20,15
CaT2T03g02532-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g03454-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T11g02079-mRNA,170,124,143,131,220,131,936,592,1032,171,147,141,253,292,212,845,1017,818,0,14,6
CaT2T12g02121-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g01450-mRNA,0,0,0,0,3,0,10,9,15,0,3,0,0,0,0,12,0,3,0,0,0
CaT2T02g02244-mRNA,586,627,594,555,653,683,3465,2059,2899,552,577,709,1431,1420,1355,2593,2912,2435,30,60,30
CaT2T01g00814-mRNA,0,0,0,1,0,0,0,0,0,0,0,0,6,7,11,0,0,0,0,0,0
CaT2T12g03634-mRNA,7,4,0,6,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T05g01657-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g00092-mRNA,36,41,12,40,60,44,92,74,101,28,37,12,337,297,248,104,116,59,0,5,0
CaT2T02g03509-mRNA,74,41,68,65,49,69,765,474,566,130,141,145,138,145,109,597,743,617,11,18,23
CaT2T08g01833-mRNA,12,23,15,11,23,45,53,32,24,11,0,6,66,71,89,39,63,27,0,0,0
CaT2T04g00109-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g00057-mRNA,69,78,51,83,70,55,967,675,1011,113,147,137,158,124,94,817,950,720,11,23,14
CaT2T05g00221-mRNA,52,78,31,28,32,42,182,124,219,47,34,61,41,34,45,164,140,152,6,6,6
CaT2T02g00948-mRNA,0,3,0,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g00088-mRNA,812,984,866,719,895,1043,1938,1169,1606,687,810,699,1824,1917,1669,1340,1224,1198,51,44,65
CaT2T03g04198-mRNA,0,1,2,2,0,1,6,6,7,0,0,0,0,0,0,2,10,6,1,0,0
CaT2T01g05406-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T04g01128-mRNA,389,310,355,304,356,557,950,811,856,341,298,315,1226,1306,1112,1071,1151,998,26,32,26
CaT2T01g01333-mRNA,535,524,555,471,460,580,4157,2891,3685,590,738,655,1334,1504,1329,3048,3760,3290,60,68,58
CaT2T06g03728-mRNA,147,130,73,142,199,105,1627,769,1587,341,375,381,64,87,65,1467,1200,1125,29,25,12
CaT2T02g00422-mRNA,42,48,43,21,42,40,246,146,256,54,83,114,71,76,66,224,197,267,9,0,13
CaT2T10g01975-mRNA,531,758,929,611,448,583,5241,3932,5112,1044,1101,1030,1485,1490,1401,3503,5349,4231,178,167,269
CaT2T02g00868-mRNA,16,9,26,714,1445,135,15,7,16,36,32,30,1863,2113,1832,28,7,15,3,2,2
CaT2T07g00821-mRNA,456,492,421,328,479,489,2416,1680,2362,558,620,558,1053,1165,985,2177,2571,1647,14,18,29
CaT2T08g02259-mRNA,243,388,499,232,78,344,1611,3171,2537,179,194,165,353,358,365,1737,1736,1435,25,28,46
CaT2T01g03276-mRNA,29,38,44,22,28,43,267,165,196,42,34,25,12,9,17,204,340,188,0,0,3
CaT2T03g01672-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
CaT2T12g02366-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g02774-mRNA,145,111,93,117,116,150,325,152,293,58,83,64,12,19,16,360,307,281,9,14,6
CaT2T04g03094-mRNA,3,6,0,0,0,6,14,0,7,0,0,0,0,0,2,0,0,0,0,0,0
CaT2T05g03242-mRNA,0,0,0,0,0,3,0,0,0,0,8,11,0,0,0,0,3,0,0,0,0
CaT2T02g03993-mRNA,11,6,0,5,6,4,14,0,9,0,0,0,0,0,0,0,0,8,0,0,0
CaT2T07g00399-mRNA,74,134,169,51,44,57,590,433,749,84,107,105,72,80,54,428,810,541,15,26,16
CaT2T06g00581-mRNA,100,91,78,129,203,185,560,246,410,67,113,68,508,551,436,331,380,343,6,5,0
CaT2T07g02048-mRNA,0,5,6,0,0,0,20,16,42,0,0,6,7,0,2,20,36,19,0,0,0
CaT2T09g02278-mRNA,321,291,331,207,226,246,2279,1527,2389,278,286,287,342,340,348,1774,2686,1855,50,68,34
CaT2T01g00931-mRNA,54,38,52,94,72,65,287,168,299,33,53,55,110,118,118,205,259,229,14,4,14
CaT2T01g02788-mRNA,51,25,24,65,66,60,218,160,179,39,18,26,49,59,57,198,168,107,0,0,3
CaT2T01g04113-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T11g02330-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T02g02032-mRNA,5631,2476,1996,8110,9059,6710,9112,2652,6554,5937,6145,5774,1777,2114,1630,4949,5783,4924,314,225,287
CaT2T11g01803-mRNA,76,92,88,134,86,83,293,163,189,69,62,75,24,26,41,253,295,198,5,13,18
CaT2T12g03886-mRNA,83,59,66,69,54,49,435,298,381,120,78,118,115,113,91,377,398,376,12,16,17
CaT2T09g00646-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T08g00277-mRNA,80,36,46,84,114,124,434,235,313,46,82,58,303,288,193,329,399,238,7,0,5
CaT2T01g02723-mRNA,88,69,88,54,97,88,754,394,676,110,116,101,125,166,131,608,599,631,19,27,7
CaT2T06g02734-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T05g03033-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g02925-mRNA,204,268,234,98,99,241,2804,1628,2572,493,448,448,238,215,286,1960,2329,1557,10,27,26
CaT2T12g03746-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g00382-mRNA,350,281,266,355,447,275,1212,722,965,542,644,492,722,656,617,825,917,878,25,24,40
CaT2T09g01046-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g01220-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T08g03060-mRNA,0,3,0,0,0,0,58,38,29,7,0,4,0,0,0,32,38,24,0,0,0
CaT2T09g00292-mRNA,278,282,262,513,450,510,1658,695,1175,737,920,735,2061,2312,1906,964,1090,1100,23,31,23
CaT2T01g00947-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g02893-mRNA,29,62,28,18,32,48,241,150,164,24,42,42,18,30,29,179,209,160,0,0,0
CaT2T01g02721-mRNA,345,312,243,396,382,353,2478,1258,2073,324,376,328,724,710,643,1543,1893,1721,32,42,34
CaT2T10g02124-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g02091-mRNA,8,3,0,9,0,7,23,0,24,0,0,0,0,0,0,14,6,8,0,0,0
CaT2T12g01458-mRNA,131,127,177,147,180,157,1164,918,1001,242,287,233,420,506,362,1298,1700,816,14,6,7
CaT2T09g00988-mRNA,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,15,9,4,0,0,0
CaT2T01g04512-mRNA,24,29,39,16,25,26,144,137,161,19,13,16,14,11,35,126,162,105,0,0,6
CaT2T01g00094-mRNA,0,0,0,4,7,10,5,5,0,0,0,5,12,16,5,0,6,0,0,0,0
CaT2T10g02077-mRNA,151,166,150,263,357,219,1568,589,985,166,162,147,823,879,845,934,1051,1028,19,29,17
CaT2T03g00416-mRNA,295,268,286,359,476,414,1270,766,1150,265,274,234,743,757,709,1142,1286,981,22,28,14
CaT2T04g00367-mRNA,419,475,512,412,472,690,2925,1962,2416,567,619,559,1499,1586,1318,2203,3008,2372,33,40,33
CaT2T03g03112-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T09g01242-mRNA,25,26,18,40,17,25,133,64,97,22,27,18,42,49,41,77,211,80,0,0,0
CaT2T04g01451-mRNA,812,571,599,1191,1465,952,3587,1997,3073,610,584,609,3316,3646,3214,2535,2603,2140,30,58,23
CaT2T09g02643-mRNA,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g01045-mRNA,268,193,161,445,507,347,1728,799,1221,670,741,639,2402,2636,2279,1623,1714,1401,20,15,9
CaT2T04g02849-mRNA,35,35,39,51,41,26,3890,1479,3803,98,118,106,338,319,245,1960,785,482,3,0,6
CaT2T03g04719-mRNA,2,0,6,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T11g00993-mRNA,59,48,44,60,93,93,407,185,285,74,73,85,92,112,122,356,346,282,7,3,5
CaT2T07g02294-mRNA,691,571,579,1334,1761,1154,2157,989,1734,486,621,563,3576,3659,3430,1548,1496,1525,35,45,34
CaT2T12g00709-mRNA,5,5,5,5,5,7,41,34,46,12,7,4,10,17,17,33,36,58,0,0,0
CaT2T03g00388-mRNA,678,849,864,371,399,548,6340,4148,6358,745,774,767,439,478,410,5462,7714,5165,122,218,110
CaT2T10g02664-mRNA,52,24,31,56,35,56,293,221,278,44,38,29,29,29,20,223,353,243,9,0,3
CaT2T11g00164-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g03596-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T09g02315-mRNA,103,61,54,84,124,114,410,281,383,156,152,130,99,96,92,384,480,328,9,10,19
CaT2T09g00414-mRNA,109,88,88,119,118,115,510,217,458,68,100,108,331,333,243,320,364,299,11,0,9
CaT2T06g00971-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g00691-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T05g02904-mRNA,21,34,22,32,35,33,54,23,48,18,24,25,55,44,34,25,38,32,0,0,3
CaT2T01g02010-mRNA,69,144,73,499,309,247,1344,352,635,562,646,561,3825,4035,3496,371,609,621,22,10,22
CaT2T04g00951-mRNA,0,0,0,0,0,0,11,0,13,0,0,0,0,0,0,0,9,0,0,0,0
CaT2T03g03099-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g05062-mRNA,36,31,31,29,63,44,331,180,231,48,60,47,19,31,18,245,396,292,11,16,31
CaT2T07g02527-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T02g00858-mRNA,92,68,78,78,79,121,363,452,350,63,88,51,93,96,77,497,501,368,4,0,2
CaT2T07g01605-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T05g01584-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g02546-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T05g00317-mRNA,8,5,4,0,0,3,33,27,19,3,0,0,0,2,0,30,19,21,0,2,0
CaT2T03g02619-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g02353-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g02126-mRNA,112,69,80,109,145,142,485,267,374,65,63,76,57,53,41,339,592,364,7,11,6
CaT2T12g02226-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g00897-mRNA,683,757,698,293,310,725,5220,4261,5169,636,699,705,51,59,49,4654,6313,4392,29,26,37
CaT2T06g01327-mRNA,258,266,209,236,229,290,1872,919,1610,272,225,244,415,371,293,1473,1550,1267,21,31,23
CaT2T12g02290-mRNA,60,18,37,249,175,174,0,14,39,147,164,124,2558,2453,2266,96,21,9,7,2,2
CaT2T12g00587-mRNA,301,225,180,481,534,383,1297,739,1262,343,383,335,991,1061,873,870,1153,843,33,26,33
CaT2T09g01002-mRNA,417,388,372,448,608,530,5519,3791,4792,575,595,534,964,1061,941,3616,4898,3903,81,97,69
CaT2T07g02381-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T08g01388-mRNA,5,0,4,7,3,0,20,15,39,10,16,18,20,19,5,20,31,9,0,0,0
CaT2T01g02210-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T02g02956-mRNA,0,4,14,6,10,11,30,37,51,6,0,4,5,3,9,38,68,36,0,0,0
CaT2T11g00571-mRNA,0,0,0,0,0,0,6,5,5,0,0,0,0,0,0,14,0,8,0,0,0
CaT2T10g02081-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g00212-mRNA,57,43,58,449,634,321,214,41,126,31,31,37,502,558,493,112,118,125,0,0,0
CaT2T01g03703-mRNA,25,31,20,10,23,14,231,108,176,37,11,14,13,36,37,174,101,103,0,0,4
CaT2T05g00222-mRNA,6,8,0,17,16,7,50,64,77,8,8,8,5,13,7,65,75,70,0,0,0
CaT2T11g01343-mRNA,211,117,137,240,314,232,1146,749,1037,207,210,145,672,731,529,811,1054,888,16,10,12
CaT2T03g04944-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g02106-mRNA,155,101,102,140,133,193,1403,1126,1533,240,228,224,383,362,375,1201,1601,1027,34,66,51
CaT2T06g01134-mRNA,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,3,0,0,0,0,0
CaT2T01g04398-mRNA,38,32,28,54,83,44,220,127,214,32,45,51,113,122,101,192,189,177,0,2,5
CaT2T08g00091-mRNA,350,244,259,212,321,350,1479,1080,1358,268,288,291,484,657,502,1218,1541,995,27,30,32
CaT2T02g02681-mRNA,0,0,2,73,146,3,0,0,0,0,0,0,328,380,353,0,0,0,0,0,0
CaT2T06g00365-mRNA,80,135,79,43,68,96,813,574,856,16,43,27,15,17,9,668,927,617,6,13,0
CaT2T04g00206-mRNA,46,24,41,14,34,34,459,273,391,73,44,62,65,65,70,330,445,264,10,14,16
CaT2T03g04700-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g00544-mRNA,922,812,666,792,1124,1067,7666,4122,6621,921,1032,840,1043,1150,900,5647,6681,5083,66,97,58
CaT2T06g00888-mRNA,24,34,50,14,10,14,291,177,285,43,23,25,11,21,10,292,500,350,7,17,14
CaT2T11g01952-mRNA,99,84,97,110,103,105,758,385,628,99,86,59,78,114,55,351,504,496,13,17,27
CaT2T12g00396-mRNA,82,79,68,67,90,107,554,358,460,60,86,73,83,143,136,434,438,498,5,0,0
CaT2T04g02682-mRNA,37,37,33,59,44,65,300,151,254,30,28,15,57,55,36,255,255,145,0,0,0
CaT2T12g01359-mRNA,0,0,10,14,8,3,52,17,51,13,21,23,28,20,17,7,51,15,0,3,0
CaT2T02g02356-mRNA,339,271,334,325,372,421,2849,1570,2382,463,508,435,874,943,743,1885,2421,2089,56,57,62
CaT2T04g02788-mRNA,13,25,5,0,0,17,106,53,68,29,36,28,24,33,31,61,79,58,0,0,3
CaT2T06g00067-mRNA,24,19,23,23,28,25,357,254,362,82,55,60,51,56,33,311,401,330,0,7,0
CaT2T03g02236-mRNA,0,0,7,282,926,100,15,0,0,5,0,0,2233,2306,1986,11,10,12,0,0,0
CaT2T03g02762-mRNA,613,710,541,744,894,774,4501,3183,4336,642,629,510,729,888,770,3850,4981,3772,65,94,95
CaT2T01g00848-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g03177-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
CaT2T03g02839-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T02g02233-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
CaT2T12g02725-mRNA,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
CaT2T01g02464-mRNA,439,358,327,408,440,378,2418,1683,2328,436,462,459,607,636,571,1895,2271,1720,60,78,100
CaT2T11g03407-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g04178-mRNA,214,100,92,539,505,362,755,251,475,195,259,218,913,988,862,368,395,422,13,15,15
CaT2T07g03314-mRNA,209,157,128,197,181,195,854,557,744,187,183,196,170,154,162,664,789,617,20,16,28
CaT2T10g01137-mRNA,94236,109055,113777,75143,48349,112229,456462,332110,461570,64466,67583,64127,54114,56433,50511,372860,510003,392848,7065,7547,6253
CaT2T01g04155-mRNA,74,41,53,54,64,56,724,415,601,71,60,57,21,48,26,460,739,538,14,15,15
CaT2T08g01658-mRNA,0,0,0,0,0,0,24,8,16,0,0,0,0,0,0,6,7,10,0,0,0
CaT2T01g02930-mRNA,50,56,42,33,35,41,636,411,523,100,132,102,36,60,46,469,649,441,5,9,13
CaT2T12g00142-mRNA,0,2,0,0,0,2,2,6,9,4,3,1,7,0,5,9,15,5,2,2,1
CaT2T11g01317-mRNA,244,233,194,173,274,210,1538,843,1298,123,158,164,261,333,253,1084,1210,923,18,21,27
CaT2T03g04987-mRNA,1311,1125,926,701,1072,1270,11967,7740,11664,1852,1890,1842,406,357,260,10139,12602,9746,173,177,340
CaT2T02g00649-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g01402-mRNA,929,663,658,1029,919,978,5733,3478,4900,1001,1015,923,2219,2340,2060,3632,4836,3699,160,165,220
CaT2T04g01328-mRNA,39,34,22,68,52,65,460,191,298,82,98,69,72,81,68,322,394,256,2,6,5
CaT2T02g01140-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g00085-mRNA,540,412,360,708,791,596,4693,2608,3875,723,702,814,876,958,758,3636,3762,2975,56,82,81
CaT2T06g01255-mRNA,26,41,43,69,121,59,293,239,232,31,23,32,126,191,183,201,369,321,7,5,0
CaT2T08g00660-mRNA,195,199,264,107,134,169,1925,1038,1893,244,237,234,155,165,150,1476,1792,1402,46,52,42
CaT2T06g01726-mRNA,84,46,47,88,90,87,214,100,203,108,100,77,512,554,482,196,158,183,0,0,0
CaT2T06g02534-mRNA,23,42,46,24,25,22,315,182,317,26,13,27,22,20,16,290,347,276,0,0,0
CaT2T04g02992-mRNA,2,4,0,0,0,0,9,2,6,2,3,1,3,1,3,0,16,4,0,0,0
CaT2T04g01140-mRNA,39,38,42,249,551,168,253,61,131,32,47,26,501,531,486,168,252,177,0,0,0
CaT2T09g00252-mRNA,16,29,15,22,54,48,113,75,103,19,16,16,74,47,42,107,89,83,5,6,3
CaT2T07g02383-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T04g00878-mRNA,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,8,0,0,0,0,0
CaT2T01g02071-mRNA,129,63,100,410,379,345,389,237,323,85,113,106,894,1005,846,280,332,208,2,3,6
CaT2T12g01701-mRNA,333,428,361,273,260,361,2761,1451,2667,324,304,251,283,385,344,2435,2666,2089,31,47,37
CaT2T06g00575-mRNA,0,3,3,0,0,0,0,0,11,5,0,0,3,12,0,0,0,0,0,0,0
CaT2T06g02063-mRNA,4,9,0,0,0,0,22,8,36,4,0,8,0,0,0,10,31,39,0,0,0
CaT2T01g02173-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g01539-mRNA,0,0,0,0,3,0,3,0,7,0,4,0,0,2,0,0,1,7,0,0,0
CaT2T08g01532-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g05294-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T02g00701-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g00114-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g01895-mRNA,14,16,18,8,0,0,192,92,227,4,0,16,17,5,17,192,185,193,0,0,10
CaT2T06g00274-mRNA,1706,1727,1716,1290,1873,2094,15377,9727,14937,2232,2373,2235,2436,2644,2453,11559,14880,12100,361,471,329
CaT2T01g04751-mRNA,6,8,5,5,0,7,24,19,23,0,0,5,13,14,14,12,15,9,0,0,0
CaT2T08g02578-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g00681-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T05g00566-mRNA,0,0,0,95,207,40,0,0,0,4,0,8,158,220,141,5,0,1,0,0,0
CaT2T09g00168-mRNA,3,9,5,0,5,2,13,11,7,0,1,1,6,0,1,18,24,8,0,0,2
CaT2T10g02574-mRNA,0,0,2,8,8,3,8,7,0,0,0,0,0,0,0,12,8,16,0,0,0
CaT2T01g01373-mRNA,856,940,1136,847,845,897,7362,4436,6773,1302,1277,1178,1879,2060,1794,4725,6091,4895,196,211,190
CaT2T07g00586-mRNA,50,45,79,19,18,22,413,549,553,11,18,12,6,0,6,390,562,387,0,7,7
CaT2T09g00211-mRNA,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g04584-mRNA,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g00224-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g00170-mRNA,740,658,824,751,978,1270,5549,3142,4668,832,758,724,2174,2235,1853,3925,4632,3830,60,62,54
CaT2T03g04173-mRNA,0,0,0,0,0,0,55,26,48,0,0,0,0,0,0,36,39,33,0,0,0
CaT2T02g00469-mRNA,15,12,19,27,27,14,102,62,110,6,10,14,13,40,15,102,59,50,2,2,5
CaT2T10g01079-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T08g03194-mRNA,188,185,183,203,183,215,1015,729,971,225,228,201,196,207,209,1052,1243,870,11,21,19
